,timestamp,number,transaction_count
13612,2021-08-07 13:24:47+00:00,12978174,299
13613,2021-08-07 08:30:21+00:00,12976857,62
13614,2021-08-07 18:06:01+00:00,12979490,119
13615,2021-08-07 07:31:51+00:00,12976578,284
13616,2021-08-07 05:33:01+00:00,12976024,136
13617,2021-08-07 10:24:01+00:00,12977349,212
13618,2021-08-07 10:08:35+00:00,12977276,109
13619,2021-08-07 06:59:29+00:00,12976434,385
13620,2021-08-07 08:27:12+00:00,12976841,340
13621,2021-08-07 22:20:58+00:00,12980627,244
13622,2021-08-07 18:29:58+00:00,12979602,176
13623,2021-08-07 18:48:43+00:00,12979680,333
13624,2021-08-07 20:00:17+00:00,12979997,133
13625,2021-08-07 22:09:45+00:00,12980565,74
13626,2021-08-07 03:53:18+00:00,12975604,80
13627,2021-08-07 02:02:06+00:00,12975110,232
13628,2021-08-07 07:38:50+00:00,12976617,20
13629,2021-08-07 03:08:44+00:00,12975388,284
13630,2021-08-07 12:38:25+00:00,12977971,36
13631,2021-08-07 08:27:47+00:00,12976846,114
13632,2021-08-07 14:12:52+00:00,12978426,268
13633,2021-08-07 16:45:37+00:00,12979107,55
13634,2021-08-07 22:09:35+00:00,12980564,171
13635,2021-08-07 16:27:44+00:00,12979013,382
13636,2021-08-07 02:52:23+00:00,12975322,60
13637,2021-08-07 18:16:20+00:00,12979546,361
13638,2021-08-07 01:08:51+00:00,12974835,29
13639,2021-08-07 15:08:23+00:00,12978665,155
13640,2021-08-07 10:07:57+00:00,12977273,383
13641,2021-08-07 06:28:38+00:00,12976285,349
13642,2021-08-07 15:35:53+00:00,12978791,45
13643,2021-08-07 15:14:14+00:00,12978687,53
13644,2021-08-07 01:30:54+00:00,12974960,363
13645,2021-08-07 15:09:01+00:00,12978667,160
13646,2021-08-07 10:22:09+00:00,12977344,180
13647,2021-08-07 16:47:23+00:00,12979115,41
13648,2021-08-07 00:16:39+00:00,12974604,134
13649,2021-08-07 06:57:50+00:00,12976424,213
13650,2021-08-07 06:57:56+00:00,12976426,185
13651,2021-08-07 04:59:14+00:00,12975889,61
13652,2021-08-07 00:15:54+00:00,12974599,374
13653,2021-08-07 10:08:00+00:00,12977274,192
13654,2021-08-07 12:37:57+00:00,12977969,474
13655,2021-08-07 15:35:17+00:00,12978790,437
13656,2021-08-07 03:14:03+00:00,12975415,343
13657,2021-08-07 00:03:24+00:00,12974535,23
13658,2021-08-07 01:06:00+00:00,12974823,300
13659,2021-08-07 08:29:06+00:00,12976852,314
13660,2021-08-07 15:39:53+00:00,12978809,172
13661,2021-08-07 16:49:10+00:00,12979124,237
13662,2021-08-07 19:46:24+00:00,12979934,105
13663,2021-08-07 15:37:55+00:00,12978797,182
13664,2021-08-07 15:10:46+00:00,12978674,64
13665,2021-08-07 20:00:10+00:00,12979996,63
13666,2021-08-07 07:14:48+00:00,12976502,261
13667,2021-08-07 20:10:15+00:00,12980043,223
13668,2021-08-07 15:08:03+00:00,12978662,97
13669,2021-08-07 03:45:04+00:00,12975563,164
13670,2021-08-07 06:30:09+00:00,12976289,100
13671,2021-08-07 01:47:17+00:00,12975034,249
13672,2021-08-07 08:18:47+00:00,12976805,319
13673,2021-08-07 01:40:16+00:00,12975005,18
13674,2021-08-07 23:24:37+00:00,12980919,127
13675,2021-08-07 06:56:49+00:00,12976421,157
13676,2021-08-07 02:26:29+00:00,12975214,76
13677,2021-08-07 07:32:59+00:00,12976586,99
13678,2021-08-07 12:51:55+00:00,12978022,297
13679,2021-08-07 00:22:51+00:00,12974624,118
13680,2021-08-07 03:42:11+00:00,12975549,299
13681,2021-08-07 13:41:48+00:00,12978265,75
13682,2021-08-07 16:28:22+00:00,12979016,264
13683,2021-08-07 15:09:43+00:00,12978672,238
13684,2021-08-07 07:48:59+00:00,12976669,31
13685,2021-08-07 11:17:25+00:00,12977584,196
13686,2021-08-07 15:42:44+00:00,12978819,20
13687,2021-08-07 16:30:00+00:00,12979025,311
13688,2021-08-07 07:26:33+00:00,12976555,55
13689,2021-08-07 17:25:59+00:00,12979317,216
13690,2021-08-07 23:24:21+00:00,12980917,158
13691,2021-08-07 13:25:01+00:00,12978175,205
13692,2021-08-07 20:11:53+00:00,12980050,65
13693,2021-08-07 06:55:41+00:00,12976416,188
13694,2021-08-07 06:59:53+00:00,12976435,31
13695,2021-08-07 12:13:24+00:00,12977863,246
13696,2021-08-07 01:08:13+00:00,12974831,159
13697,2021-08-07 05:32:37+00:00,12976023,196
13698,2021-08-07 18:23:07+00:00,12979570,51
13699,2021-08-07 15:36:22+00:00,12978793,450
13700,2021-08-07 18:11:20+00:00,12979523,311
13701,2021-08-07 14:00:53+00:00,12978367,140
13702,2021-08-07 04:59:36+00:00,12975891,354
13703,2021-08-07 22:22:21+00:00,12980636,356
13704,2021-08-07 15:48:32+00:00,12978847,436
13705,2021-08-07 22:52:34+00:00,12980771,84
13706,2021-08-07 03:47:51+00:00,12975577,21
13707,2021-08-07 03:49:41+00:00,12975585,58
13708,2021-08-07 15:20:11+00:00,12978717,217
13709,2021-08-07 15:40:22+00:00,12978811,367
13710,2021-08-07 03:14:35+00:00,12975416,79
13711,2021-08-07 09:09:41+00:00,12977030,302
13712,2021-08-07 06:30:22+00:00,12976291,333
13713,2021-08-07 08:30:28+00:00,12976859,222
13714,2021-08-07 15:38:08+00:00,12978799,267
13715,2021-08-07 13:40:41+00:00,12978260,148
13716,2021-08-07 23:32:01+00:00,12980962,95
13717,2021-08-07 20:12:01+00:00,12980053,49
13718,2021-08-07 12:16:16+00:00,12977877,295
13719,2021-08-07 08:27:06+00:00,12976840,72
13720,2021-08-07 14:58:44+00:00,12978619,20
13721,2021-08-07 03:41:30+00:00,12975545,155
13722,2021-08-07 03:41:03+00:00,12975543,220
13723,2021-08-07 10:37:24+00:00,12977405,69
13724,2021-08-07 06:57:52+00:00,12976425,30
13725,2021-08-07 12:44:06+00:00,12977991,527
13726,2021-08-07 13:41:49+00:00,12978266,143
13727,2021-08-07 19:01:21+00:00,12979728,331
13728,2021-08-07 12:03:35+00:00,12977822,326
13729,2021-08-07 03:09:52+00:00,12975393,33
13730,2021-08-07 17:27:07+00:00,12979324,389
13731,2021-08-07 00:30:12+00:00,12974656,329
13732,2021-08-07 12:58:51+00:00,12978062,242
13733,2021-08-07 05:59:20+00:00,12976153,212
13734,2021-08-07 07:38:51+00:00,12976618,102
13735,2021-08-07 08:27:17+00:00,12976842,154
13736,2021-08-07 10:37:00+00:00,12977401,40
13737,2021-08-07 13:00:37+00:00,12978071,253
13738,2021-08-07 07:32:55+00:00,12976584,12
13739,2021-08-07 23:10:25+00:00,12980854,40
13740,2021-08-07 10:08:40+00:00,12977278,176
13741,2021-08-07 18:40:06+00:00,12979641,230
13742,2021-08-07 03:08:21+00:00,12975386,243
13743,2021-08-07 06:17:30+00:00,12976231,256
13744,2021-08-07 22:18:29+00:00,12980614,192
13745,2021-08-07 13:04:14+00:00,12978086,359
13746,2021-08-07 05:38:51+00:00,12976053,188
13747,2021-08-07 22:18:04+00:00,12980610,739
13748,2021-08-07 15:38:53+00:00,12978801,64
13749,2021-08-07 15:14:24+00:00,12978689,128
13750,2021-08-07 13:40:58+00:00,12978261,62
13751,2021-08-07 13:45:10+00:00,12978284,10
13752,2021-08-07 12:38:26+00:00,12977972,857
13753,2021-08-07 03:13:34+00:00,12975410,315
13754,2021-08-07 16:47:50+00:00,12979118,181
13755,2021-08-07 09:07:09+00:00,12977022,207
13756,2021-08-07 03:43:40+00:00,12975555,56
13757,2021-08-07 17:47:41+00:00,12979408,17
13758,2021-08-07 05:00:23+00:00,12975894,60
13759,2021-08-07 06:18:04+00:00,12976232,59
13760,2021-08-07 08:21:24+00:00,12976814,18
13761,2021-08-07 18:40:03+00:00,12979640,87
13762,2021-08-07 20:23:58+00:00,12980103,249
13763,2021-08-07 00:17:47+00:00,12974607,301
13764,2021-08-07 06:55:15+00:00,12976413,247
13765,2021-08-07 15:43:03+00:00,12978821,265
13766,2021-08-07 23:12:25+00:00,12980863,169
13767,2021-08-07 11:50:33+00:00,12977765,397
13768,2021-08-07 22:22:59+00:00,12980640,164
13769,2021-08-07 08:10:56+00:00,12976763,112
13770,2021-08-07 19:45:40+00:00,12979931,32
13771,2021-08-07 21:22:39+00:00,12980370,101
13772,2021-08-07 07:39:23+00:00,12976621,158
13773,2021-08-07 08:29:39+00:00,12976854,212
13774,2021-08-07 20:23:34+00:00,12980100,131
13775,2021-08-07 22:03:21+00:00,12980539,36
13776,2021-08-07 10:30:45+00:00,12977372,173
13777,2021-08-07 09:45:49+00:00,12977184,184
13778,2021-08-07 11:54:34+00:00,12977780,327
13779,2021-08-07 03:36:48+00:00,12975510,242
13780,2021-08-07 06:59:03+00:00,12976431,37
13781,2021-08-07 18:16:07+00:00,12979545,237
13782,2021-08-07 20:20:33+00:00,12980092,317
13783,2021-08-07 03:13:11+00:00,12975407,53
13784,2021-08-07 07:52:49+00:00,12976689,169
13785,2021-08-07 07:52:36+00:00,12976687,60
13786,2021-08-07 00:18:26+00:00,12974609,196
13787,2021-08-07 07:01:15+00:00,12976444,203
13788,2021-08-07 00:09:10+00:00,12974563,37
13789,2021-08-07 01:41:44+00:00,12975012,303
13790,2021-08-07 07:35:49+00:00,12976605,246
13791,2021-08-07 01:32:18+00:00,12974965,245
13792,2021-08-07 08:34:36+00:00,12976881,102
13793,2021-08-07 07:28:53+00:00,12976562,65
13794,2021-08-07 08:27:37+00:00,12976843,85
13795,2021-08-07 16:06:53+00:00,12978928,59
13796,2021-08-07 16:04:02+00:00,12978915,27
13797,2021-08-07 00:14:56+00:00,12974598,386
13798,2021-08-07 02:26:32+00:00,12975215,341
13799,2021-08-07 15:01:51+00:00,12978635,85
13800,2021-08-07 11:55:24+00:00,12977783,46
13801,2021-08-07 11:30:37+00:00,12977659,269
13802,2021-08-07 10:24:26+00:00,12977351,312
13803,2021-08-07 18:21:27+00:00,12979561,137
13804,2021-08-07 23:17:21+00:00,12980883,169
13805,2021-08-07 15:01:43+00:00,12978634,48
13806,2021-08-07 07:14:59+00:00,12976503,75
13807,2021-08-07 22:04:22+00:00,12980542,43
13808,2021-08-07 07:38:30+00:00,12976616,351
13809,2021-08-07 12:15:35+00:00,12977874,103
13810,2021-08-07 07:32:43+00:00,12976583,193
13811,2021-08-07 05:59:42+00:00,12976154,123
13812,2021-08-07 03:37:16+00:00,12975514,604
13813,2021-08-07 21:30:08+00:00,12980402,34
13814,2021-08-07 00:09:13+00:00,12974564,215
13815,2021-08-07 10:51:08+00:00,12977468,421
13816,2021-08-07 12:14:03+00:00,12977867,280
13817,2021-08-07 06:59:05+00:00,12976432,566
13818,2021-08-07 13:40:39+00:00,12978258,45
13819,2021-08-07 06:18:36+00:00,12976236,47
13820,2021-08-07 12:13:44+00:00,12977864,63
13821,2021-08-07 17:47:06+00:00,12979404,231
13822,2021-08-07 13:04:35+00:00,12978087,138
13823,2021-08-07 03:10:41+00:00,12975399,224
13824,2021-08-07 12:59:01+00:00,12978063,7
13825,2021-08-07 17:34:34+00:00,12979353,162
13826,2021-08-07 15:40:10+00:00,12978810,135
13827,2021-08-07 19:29:52+00:00,12979857,310
13828,2021-08-07 03:13:14+00:00,12975408,182
13829,2021-08-07 02:49:19+00:00,12975315,82
13830,2021-08-07 01:32:51+00:00,12974969,158
13831,2021-08-07 12:15:13+00:00,12977873,403
13832,2021-08-07 19:27:14+00:00,12979842,122
13833,2021-08-07 20:09:21+00:00,12980038,87
13834,2021-08-07 19:27:25+00:00,12979845,222
13835,2021-08-07 07:25:32+00:00,12976552,209
13836,2021-08-07 23:10:27+00:00,12980855,223
13837,2021-08-07 04:45:15+00:00,12975832,138
13838,2021-08-07 20:08:15+00:00,12980036,273
13839,2021-08-07 06:16:11+00:00,12976227,251
13840,2021-08-07 07:32:58+00:00,12976585,249
13841,2021-08-07 06:15:52+00:00,12976224,175
13842,2021-08-07 05:59:57+00:00,12976155,376
13843,2021-08-07 16:52:42+00:00,12979147,155
13844,2021-08-07 10:50:54+00:00,12977467,267
13845,2021-08-07 07:32:33+00:00,12976582,155
13846,2021-08-07 07:13:45+00:00,12976498,394
13847,2021-08-07 01:39:44+00:00,12975002,114
13848,2021-08-07 06:58:43+00:00,12976430,209
13849,2021-08-07 23:24:29+00:00,12980918,53
13850,2021-08-07 00:20:25+00:00,12974615,227
13851,2021-08-07 02:01:39+00:00,12975108,218
13852,2021-08-07 07:53:37+00:00,12976695,442
13853,2021-08-07 02:53:09+00:00,12975327,298
13854,2021-08-07 16:54:18+00:00,12979157,191
13855,2021-08-07 03:36:50+00:00,12975511,174
13856,2021-08-07 07:14:24+00:00,12976499,56
13857,2021-08-07 00:03:26+00:00,12974536,262
13858,2021-08-07 01:07:59+00:00,12974829,119
13859,2021-08-07 03:11:04+00:00,12975402,125
13860,2021-08-07 03:10:57+00:00,12975401,461
13861,2021-08-07 21:48:50+00:00,12980481,144
13862,2021-08-07 21:22:26+00:00,12980369,496
13863,2021-08-07 01:18:19+00:00,12974895,77
13864,2021-08-07 22:05:29+00:00,12980546,80
13865,2021-08-07 15:08:29+00:00,12978666,374
13866,2021-08-07 15:39:36+00:00,12978807,151
13867,2021-08-07 23:18:40+00:00,12980889,26
13868,2021-08-07 16:53:14+00:00,12979150,261
13869,2021-08-07 09:45:15+00:00,12977181,70
13870,2021-08-07 03:06:38+00:00,12975376,239
13871,2021-08-07 04:31:22+00:00,12975781,69
13872,2021-08-07 16:28:21+00:00,12979015,46
13873,2021-08-07 10:39:46+00:00,12977416,249
13874,2021-08-07 01:45:56+00:00,12975030,161
13875,2021-08-07 05:38:12+00:00,12976050,39
13876,2021-08-07 06:54:41+00:00,12976408,27
13877,2021-08-07 11:54:24+00:00,12977779,229
13878,2021-08-07 11:30:25+00:00,12977657,53
13879,2021-08-07 11:37:52+00:00,12977700,150
13880,2021-08-07 07:47:04+00:00,12976660,189
13881,2021-08-07 18:41:15+00:00,12979647,152
13882,2021-08-07 05:43:37+00:00,12976075,44
13883,2021-08-07 10:30:17+00:00,12977370,255
13884,2021-08-07 10:24:23+00:00,12977350,5
13885,2021-08-07 17:47:10+00:00,12979405,26
13886,2021-08-07 07:20:30+00:00,12976530,176
13887,2021-08-07 03:41:00+00:00,12975542,30
13888,2021-08-07 23:32:08+00:00,12980963,212
13889,2021-08-07 15:13:19+00:00,12978685,34
13890,2021-08-07 08:39:47+00:00,12976902,90
13891,2021-08-07 08:34:43+00:00,12976882,80
13892,2021-08-07 02:19:20+00:00,12975182,163
13893,2021-08-07 20:08:12+00:00,12980035,56
13894,2021-08-07 14:38:25+00:00,12978543,377
13895,2021-08-07 09:21:18+00:00,12977071,442
13896,2021-08-07 21:55:55+00:00,12980511,86
13897,2021-08-07 16:46:38+00:00,12979114,389
13898,2021-08-07 16:27:27+00:00,12979011,287
13899,2021-08-07 08:18:28+00:00,12976804,197
13900,2021-08-07 02:48:55+00:00,12975314,219
13901,2021-08-07 04:58:54+00:00,12975888,283
13902,2021-08-07 10:36:26+00:00,12977398,13
13903,2021-08-07 15:31:47+00:00,12978774,435
13904,2021-08-07 06:25:53+00:00,12976271,27
13905,2021-08-07 06:49:42+00:00,12976386,106
13906,2021-08-07 13:44:24+00:00,12978281,211
13907,2021-08-07 13:28:21+00:00,12978192,47
13908,2021-08-07 12:12:58+00:00,12977862,219
13909,2021-08-07 21:30:09+00:00,12980403,232
13910,2021-08-07 01:42:40+00:00,12975015,58
13911,2021-08-07 21:18:20+00:00,12980346,164
13912,2021-08-07 20:51:08+00:00,12980218,197
13913,2021-08-07 17:13:25+00:00,12979249,404
13914,2021-08-07 18:23:33+00:00,12979573,100
13915,2021-08-07 06:36:19+00:00,12976323,38
13916,2021-08-07 21:58:16+00:00,12980521,97
13917,2021-08-07 17:11:21+00:00,12979239,43
13918,2021-08-07 11:34:31+00:00,12977678,320
13919,2021-08-07 04:44:47+00:00,12975828,28
13920,2021-08-07 14:35:50+00:00,12978529,35
13921,2021-08-07 23:46:00+00:00,12981019,63
13922,2021-08-07 20:31:51+00:00,12980128,14
13923,2021-08-07 16:40:39+00:00,12979089,59
13924,2021-08-07 19:19:57+00:00,12979812,122
13925,2021-08-07 10:47:04+00:00,12977448,12
13926,2021-08-07 20:30:54+00:00,12980125,275
13927,2021-08-07 07:08:15+00:00,12976473,24
13928,2021-08-07 22:34:51+00:00,12980693,34
13929,2021-08-07 11:07:01+00:00,12977533,175
13930,2021-08-07 14:13:50+00:00,12978431,244
13931,2021-08-07 17:10:03+00:00,12979234,319
13932,2021-08-07 04:39:08+00:00,12975810,246
13933,2021-08-07 11:31:41+00:00,12977667,143
13934,2021-08-07 18:28:16+00:00,12979597,417
13935,2021-08-07 10:16:22+00:00,12977314,117
13936,2021-08-07 10:55:46+00:00,12977484,252
13937,2021-08-07 05:50:25+00:00,12976103,189
13938,2021-08-07 23:15:07+00:00,12980871,77
13939,2021-08-07 19:02:08+00:00,12979732,108
13940,2021-08-07 04:07:54+00:00,12975683,356
13941,2021-08-07 13:10:14+00:00,12978119,666
13942,2021-08-07 20:53:34+00:00,12980232,273
13943,2021-08-07 09:30:32+00:00,12977106,249
13944,2021-08-07 01:26:37+00:00,12974942,10
13945,2021-08-07 18:01:44+00:00,12979469,151
13946,2021-08-07 05:33:29+00:00,12976028,53
13947,2021-08-07 01:58:48+00:00,12975094,243
13948,2021-08-07 10:14:33+00:00,12977306,335
13949,2021-08-07 00:31:10+00:00,12974664,317
13950,2021-08-07 12:28:33+00:00,12977923,259
13951,2021-08-07 14:09:54+00:00,12978409,58
13952,2021-08-07 21:31:39+00:00,12980413,81
13953,2021-08-07 23:55:18+00:00,12981054,159
13954,2021-08-07 06:33:18+00:00,12976309,260
13955,2021-08-07 22:15:34+00:00,12980593,134
13956,2021-08-07 22:46:22+00:00,12980743,10
13957,2021-08-07 17:27:45+00:00,12979326,291
13958,2021-08-07 14:28:16+00:00,12978496,330
13959,2021-08-07 00:07:27+00:00,12974555,8
13960,2021-08-07 16:56:26+00:00,12979168,71
13961,2021-08-07 12:26:49+00:00,12977913,44
13962,2021-08-07 07:40:52+00:00,12976633,257
13963,2021-08-07 21:34:11+00:00,12980423,80
13964,2021-08-07 17:24:30+00:00,12979310,37
13965,2021-08-07 00:08:12+00:00,12974559,264
13966,2021-08-07 06:33:43+00:00,12976312,436
13967,2021-08-07 09:51:21+00:00,12977204,76
13968,2021-08-07 16:36:07+00:00,12979061,52
13969,2021-08-07 16:10:53+00:00,12978948,236
13970,2021-08-07 06:39:39+00:00,12976338,339
13971,2021-08-07 18:51:18+00:00,12979687,28
13972,2021-08-07 17:20:02+00:00,12979280,74
13973,2021-08-07 15:55:15+00:00,12978876,635
13974,2021-08-07 23:06:07+00:00,12980837,150
13975,2021-08-07 15:58:44+00:00,12978891,760
13976,2021-08-07 11:49:24+00:00,12977759,198
13977,2021-08-07 02:38:56+00:00,12975270,29
13978,2021-08-07 06:09:32+00:00,12976198,72
13979,2021-08-07 20:38:03+00:00,12980158,247
13980,2021-08-07 15:26:24+00:00,12978750,13
13981,2021-08-07 11:13:07+00:00,12977560,369
13982,2021-08-07 23:28:26+00:00,12980945,154
13983,2021-08-07 02:14:21+00:00,12975167,147
13984,2021-08-07 05:58:04+00:00,12976147,52
13985,2021-08-07 20:27:40+00:00,12980116,16
13986,2021-08-07 11:11:39+00:00,12977553,24
13987,2021-08-07 23:46:50+00:00,12981025,132
13988,2021-08-07 12:09:26+00:00,12977846,286
13989,2021-08-07 08:42:04+00:00,12976912,118
13990,2021-08-07 19:11:37+00:00,12979780,46
13991,2021-08-07 09:38:39+00:00,12977147,70
13992,2021-08-07 12:54:42+00:00,12978037,21
13993,2021-08-07 15:46:03+00:00,12978833,44
13994,2021-08-07 04:55:45+00:00,12975872,19
13995,2021-08-07 03:57:21+00:00,12975616,79
13996,2021-08-07 22:57:13+00:00,12980790,244
13997,2021-08-07 05:20:08+00:00,12975978,34
13998,2021-08-07 18:45:25+00:00,12979664,367
13999,2021-08-07 11:03:05+00:00,12977510,64
14000,2021-08-07 04:02:15+00:00,12975644,238
14001,2021-08-07 01:54:52+00:00,12975079,53
14002,2021-08-07 05:56:46+00:00,12976139,166
14003,2021-08-07 09:53:36+00:00,12977214,87
14004,2021-08-07 10:45:42+00:00,12977439,43
14005,2021-08-07 08:08:25+00:00,12976753,110
14006,2021-08-07 14:49:26+00:00,12978581,164
14007,2021-08-07 10:02:50+00:00,12977249,376
14008,2021-08-07 20:15:16+00:00,12980069,141
14009,2021-08-07 09:32:37+00:00,12977122,627
14010,2021-08-07 04:23:50+00:00,12975750,66
14011,2021-08-07 10:09:47+00:00,12977289,287
14012,2021-08-07 19:57:39+00:00,12979985,330
14013,2021-08-07 21:11:50+00:00,12980312,100
14014,2021-08-07 23:52:01+00:00,12981041,24
14015,2021-08-07 17:07:07+00:00,12979213,148
14016,2021-08-07 06:08:22+00:00,12976193,141
14017,2021-08-07 15:00:15+00:00,12978626,392
14018,2021-08-07 14:43:41+00:00,12978558,72
14019,2021-08-07 12:27:23+00:00,12977916,40
14020,2021-08-07 23:01:57+00:00,12980816,289
14021,2021-08-07 11:00:20+00:00,12977502,77
14022,2021-08-07 06:52:19+00:00,12976398,26
14023,2021-08-07 06:03:31+00:00,12976168,55
14024,2021-08-07 11:15:35+00:00,12977573,35
14025,2021-08-07 22:36:55+00:00,12980700,351
14026,2021-08-07 19:17:30+00:00,12979805,75
14027,2021-08-07 12:08:54+00:00,12977843,28
14028,2021-08-07 04:16:44+00:00,12975720,28
14029,2021-08-07 11:24:49+00:00,12977631,64
14030,2021-08-07 10:33:02+00:00,12977386,88
14031,2021-08-07 01:22:18+00:00,12974923,27
14032,2021-08-07 20:14:20+00:00,12980066,187
14033,2021-08-07 22:29:14+00:00,12980675,41
14034,2021-08-07 23:23:36+00:00,12980913,43
14035,2021-08-07 16:07:36+00:00,12978932,343
14036,2021-08-07 14:05:50+00:00,12978389,112
14037,2021-08-07 19:37:23+00:00,12979894,124
14038,2021-08-07 16:39:15+00:00,12979082,113
14039,2021-08-07 09:28:28+00:00,12977095,368
14040,2021-08-07 19:28:17+00:00,12979851,266
14041,2021-08-07 23:29:12+00:00,12980949,8
14042,2021-08-07 16:04:57+00:00,12978922,66
14043,2021-08-07 04:08:58+00:00,12975688,71
14044,2021-08-07 01:29:21+00:00,12974953,22
14045,2021-08-07 14:15:07+00:00,12978437,87
14046,2021-08-07 13:16:59+00:00,12978143,63
14047,2021-08-07 17:57:15+00:00,12979456,479
14048,2021-08-07 19:08:35+00:00,12979763,123
14049,2021-08-07 04:29:36+00:00,12975776,65
14050,2021-08-07 00:26:49+00:00,12974641,46
14051,2021-08-07 08:12:10+00:00,12976769,57
14052,2021-08-07 02:42:48+00:00,12975285,5
14053,2021-08-07 16:30:23+00:00,12979029,122
14054,2021-08-07 06:19:52+00:00,12976242,48
14055,2021-08-07 05:28:02+00:00,12976004,14
14056,2021-08-07 15:54:40+00:00,12978873,74
14057,2021-08-07 19:15:59+00:00,12979801,68
14058,2021-08-07 10:58:28+00:00,12977494,229
14059,2021-08-07 07:43:57+00:00,12976646,53
14060,2021-08-07 04:24:12+00:00,12975753,144
14061,2021-08-07 08:06:16+00:00,12976748,59
14062,2021-08-07 19:22:21+00:00,12979823,134
14063,2021-08-07 14:30:01+00:00,12978503,61
14064,2021-08-07 22:55:42+00:00,12980783,63
14065,2021-08-07 14:27:37+00:00,12978493,63
14066,2021-08-07 05:17:10+00:00,12975967,80
14067,2021-08-07 00:47:40+00:00,12974738,81
14068,2021-08-07 01:14:32+00:00,12974873,70
14069,2021-08-07 08:48:50+00:00,12976938,42
14070,2021-08-07 09:04:58+00:00,12977011,103
14071,2021-08-07 04:18:51+00:00,12975729,124
14072,2021-08-07 11:16:27+00:00,12977578,288
14073,2021-08-07 07:09:01+00:00,12976477,223
14074,2021-08-07 21:48:06+00:00,12980476,40
14075,2021-08-07 20:00:31+00:00,12979999,41
14076,2021-08-07 17:44:52+00:00,12979395,296
14077,2021-08-07 07:06:31+00:00,12976466,18
14078,2021-08-07 19:10:43+00:00,12979774,218
14079,2021-08-07 13:58:31+00:00,12978357,202
14080,2021-08-07 04:04:24+00:00,12975659,187
14081,2021-08-07 15:29:27+00:00,12978760,155
14082,2021-08-07 22:10:48+00:00,12980571,178
14083,2021-08-07 06:37:44+00:00,12976329,76
14084,2021-08-07 09:24:13+00:00,12977078,394
14085,2021-08-07 09:34:06+00:00,12977129,183
14086,2021-08-07 13:55:21+00:00,12978340,100
14087,2021-08-07 18:24:33+00:00,12979582,244
14088,2021-08-07 09:33:32+00:00,12977126,392
14089,2021-08-07 18:39:05+00:00,12979636,150
14090,2021-08-07 05:01:52+00:00,12975902,285
14091,2021-08-07 12:40:21+00:00,12977976,54
14092,2021-08-07 17:32:54+00:00,12979348,165
14093,2021-08-07 10:07:24+00:00,12977269,35
14094,2021-08-07 15:44:51+00:00,12978829,345
14095,2021-08-07 13:34:42+00:00,12978227,103
14096,2021-08-07 17:08:42+00:00,12979224,326
14097,2021-08-07 22:50:23+00:00,12980763,34
14098,2021-08-07 07:12:37+00:00,12976492,190
14099,2021-08-07 20:51:45+00:00,12980222,28
14100,2021-08-07 07:55:15+00:00,12976703,89
14101,2021-08-07 04:44:11+00:00,12975825,389
14102,2021-08-07 12:05:07+00:00,12977829,52
14103,2021-08-07 12:06:12+00:00,12977835,240
14104,2021-08-07 08:23:03+00:00,12976825,342
14105,2021-08-07 07:56:01+00:00,12976709,63
14106,2021-08-07 09:29:44+00:00,12977100,69
14107,2021-08-07 01:13:31+00:00,12974867,147
14108,2021-08-07 07:30:25+00:00,12976570,716
14109,2021-08-07 11:23:50+00:00,12977624,105
14110,2021-08-07 18:37:49+00:00,12979632,271
14111,2021-08-07 15:47:37+00:00,12978842,142
14112,2021-08-07 05:10:39+00:00,12975935,247
14113,2021-08-07 10:21:12+00:00,12977338,337
14114,2021-08-07 05:45:30+00:00,12976085,330
14115,2021-08-07 00:54:55+00:00,12974769,95
14116,2021-08-07 10:27:37+00:00,12977362,212
14117,2021-08-07 07:59:56+00:00,12976722,120
14118,2021-08-07 12:46:19+00:00,12977996,101
14119,2021-08-07 18:24:13+00:00,12979579,22
14120,2021-08-07 16:28:51+00:00,12979021,359
14121,2021-08-07 04:52:20+00:00,12975855,63
14122,2021-08-07 18:10:39+00:00,12979517,202
14123,2021-08-07 09:43:57+00:00,12977178,250
14124,2021-08-07 16:20:59+00:00,12978990,423
14125,2021-08-07 20:18:11+00:00,12980083,29
14126,2021-08-07 04:54:09+00:00,12975863,204
14127,2021-08-07 11:18:33+00:00,12977594,221
14128,2021-08-07 01:00:47+00:00,12974803,65
14129,2021-08-07 19:35:58+00:00,12979889,336
14130,2021-08-07 16:13:17+00:00,12978960,113
14131,2021-08-07 09:40:19+00:00,12977155,278
14132,2021-08-07 11:14:12+00:00,12977567,452
14133,2021-08-07 18:55:05+00:00,12979700,104
14134,2021-08-07 07:42:13+00:00,12976638,134
14135,2021-08-07 00:36:00+00:00,12974690,11
14136,2021-08-07 16:02:23+00:00,12978902,18
14137,2021-08-07 23:47:47+00:00,12981030,144
14138,2021-08-07 00:50:16+00:00,12974753,187
14139,2021-08-07 12:42:36+00:00,12977984,350
14140,2021-08-07 08:53:57+00:00,12976959,282
14141,2021-08-07 07:43:22+00:00,12976643,79
14142,2021-08-07 07:50:05+00:00,12976677,332
14143,2021-08-07 16:03:31+00:00,12978913,188
14144,2021-08-07 19:44:59+00:00,12979927,205
14145,2021-08-07 11:38:34+00:00,12977706,121
14146,2021-08-07 18:55:14+00:00,12979703,134
14147,2021-08-07 12:37:15+00:00,12977965,639
14148,2021-08-07 12:35:16+00:00,12977951,325
